,Time,Adres,Miasto,dlug,szer,Miejsce.zdarzenie,Rodzaj.zdarzenia,ucz1,ucz1_plec,ucz1_pod_wplywem,Ucz1DOB,ucz2,ucz2_plec,ucz2_pod_wplywem,Ucz2DOB,dzielnica,rok,miesiac,dzien,godzina,dzien_tyg,dzien_tyg_name
102,2019-05-27 16:05:00,KRAKÓW ANNY  12,Kraków,19.9841042,50.0240316,1,1,1,0,1,0,2,2,1,25,Bieżanów-Prokocim,2019,5,27,16,0,Monday
103,2019-05-28 10:19:00,KRAKÓW RAKOWICKA  / PRANDOTY,Kraków,19.9603504,50.0787557,1,1,1,2,1,31,2,2,1,54,Grzegórzki,2019,5,28,10,1,Tuesday
104,2019-05-29 10:00:00,KRAKÓW KUKLIŃSKIEGO  / STRYCHARSKA,Kraków,19.973255249999994,50.04562615,2,1,1,2,1,56,2,2,1,30,Podgórze,2019,5,29,10,2,Wednesday
105,2019-05-29 16:30:00,KRAKÓW MIKOŁAJA KOPERNIKA  / STRZELECKA,Kraków,19.9536657,50.0634195,6,1,1,2,1,27,2,0,1,0,Grzegórzki,2019,5,29,16,2,Wednesday
106,2019-05-30 06:42:00,KRAKÓW STAROWIŚLNA  42,Kraków,19.9473806,50.05481010000001,6,9,1,2,1,60,0,0,0,0,Stare Miasto,2019,5,30,6,3,Thursday
107,2019-05-30 11:15:00,KRAKÓW STELLA SAWICKIEGO  / FLORERA,Kraków,20.0046615934878,50.07433010000001,2,1,1,1,1,32,2,2,1,57,Czyżyny,2019,5,30,11,3,Thursday
108,2019-05-30 12:50:00,KRAKÓW CZARNOWIEJSKA  / KIJOWSKA,Kraków,19.9147145,50.0676004,1,4,1,2,1,47,2,2,1,18,Krowodrza,2019,5,30,12,3,Thursday
109,2019-05-30 23:15:00,KRAKÓW KRUPNICZA  6,Kraków,19.9313269,50.0634278,1,8,1,0,0,0,2,2,2,34,Stare Miasto,2019,5,30,23,3,Thursday
110,2019-05-31 07:05:00,KRAKÓW DROŻDŻOWA  / BOGUCICKA,Kraków,20.041514000000006,50.0124177,1,1,1,1,1,33,2,2,1,36,Bieżanów-Prokocim,2019,5,31,7,4,Friday
111,2019-05-31 13:55:00,KRAKÓW RONDO OFIAR KATYNIA  / CONRADA,Kraków,19.8912535,50.0875166,2,1,1,1,1,53,2,2,1,45,Bronowice,2019,5,31,13,4,Friday
112,2019-05-31 15:00:00,KRAKÓW MOGILSKA  69,Kraków,19.970939583503245,50.06633405,3,1,1,1,1,58,2,2,1,22,Grzegórzki,2019,5,31,15,4,Friday
113,2019-06-01 04:30:00,KRAKÓW SZPITALNA  38,Kraków,19.942063600000004,50.0641052,1,8,1,2,2,23,2,0,0,0,Stare Miasto,2019,6,1,4,5,Saturday
114,2019-06-01 14:58:00,KRAKÓW RĄCZNA  59,Kraków,20.060887020377216,50.04202479999999,1,4,1,1,1,24,1,2,2,28,Podgórze,2019,6,1,14,5,Saturday
115,2019-05-31 18:20:00,KRAKÓW PŁASZOWSKA  30C,Kraków,19.9794745,50.0451932,1,10,1,2,1,11,0,0,0,0,Podgórze,2019,5,31,18,4,Friday
116,2019-06-01 13:40:00,KRAKÓW KRÓLOWEJ JADWIGI  242,Kraków,19.8772077,50.06519829999999,3,2,1,2,1,39,0,0,0,0,Zwierzyniec,2019,6,1,13,5,Saturday
117,2019-06-02 14:50:00,KRAKÓW WIŚLICKA  / CZAPLICKIEGO,Kraków,20.0022622,50.0889961,2,1,1,2,1,46,2,2,1,32,Mistrzejowice,2019,6,2,14,6,Sunday
118,2019-06-02 17:54:00,KRAKÓW ALEJA JANA PAWŁA II  / DĄBROWSKIEJ,Kraków,20.0421189,50.07051060000001,6,1,1,1,2,45,1,0,1,0,Nowa Huta,2019,6,2,17,6,Sunday
119,2019-06-03 11:40:00,KRAKÓW WYBICKIEGO  1,Kraków,19.924647752929022,50.07053395,3,6,1,2,2,40,0,0,0,0,Krowodrza,2019,6,3,11,0,Monday
120,2019-06-04 08:10:00,KRAKÓW WALEREGO SŁAWKA  17,Kraków,19.960728365395912,50.02286405,5,1,1,2,1,59,2,2,1,41,Podgórze Duchackie,2019,6,4,8,1,Tuesday
121,2019-06-03 16:40:00,KRAKÓW ARMII KRAJOWEJ  / PRZYBYSZEWSKIEGO,Kraków,19.8969634,50.0711435,2,1,1,2,1,38,2,1,1,31,Krowodrza,2019,6,3,16,0,Monday
122,2019-06-04 20:25:00,KRAKÓW WIDŁAKOWA  8,Kraków,19.885605762348085,50.036125,5,1,1,2,1,29,1,1,1,39,Dębniki,2019,6,4,20,1,Tuesday
123,2019-06-04 15:05:00,KRAKÓW OPOLSKA  / PLESZOWSKA,Kraków,19.9345299,50.0916023,2,1,1,1,1,26,2,1,1,31,Prądnik Biały,2019,6,4,15,1,Tuesday
124,2019-06-04 17:06:00,KRAKÓW RYBITWY  / PUŁKOWNIKA DĄBKA,Kraków,20.0316013,50.04391079999999,2,1,1,2,1,20,2,2,1,54,Podgórze,2019,6,4,17,1,Tuesday
125,2019-06-05 07:30:00,KRAKÓW MIKOŁAJSKA  / SZPITALNA,Kraków,19.9428868,50.0614303,1,1,1,1,1,52,2,2,1,33,Stare Miasto,2019,6,5,7,2,Wednesday
126,2019-06-06 08:54:00,KRAKÓW KROWODERSKICH ZUCHÓW  / NILA,Kraków,19.9262822,50.088869,4,1,1,2,1,80,2,1,1,28,Prądnik Biały,2019,6,6,8,3,Thursday
127,2019-06-06 08:45:00,KRAKÓW ALEJA 29 LISTOPADA  57,Kraków,19.9524292,50.0822416,10,2,1,1,1,70,0,0,0,0,Prądnik Czerwony,2019,6,6,8,3,Thursday
128,2019-06-07 07:00:00,KRAKÓW BORA KOMOROWSKIEGO  37,Kraków,19.980407242543865,50.085730100000006,6,2,1,2,1,31,0,0,0,0,Prądnik Czerwony,2019,6,7,7,4,Friday
129,2019-06-07 15:00:00,KRAKÓW LWOWSKA  / DĄBROWSKIEGO,Kraków,19.9579233,50.044288,1,1,1,1,1,69,2,2,1,26,Podgórze,2019,6,7,15,4,Friday
130,2019-06-07 18:10:00,KRAKÓW KRUSZWICKA  / JADŹWINGÓW,Kraków,20.0193566,50.0974493,4,5,1,2,1,88,2,2,1,77,Mistrzejowice,2019,6,7,18,4,Friday
131,2019-06-08 06:00:00,KRAKÓW ŁOKIETKA  / MAKOWSKIEGO,Kraków,19.9235123,50.085377,1,1,1,2,1,28,2,2,1,21,Prądnik Biały,2019,6,8,6,5,Saturday
132,2019-06-08 19:30:00,KRAKÓW POWSTAŃCÓW  / REDUTA,Kraków,19.9843482,50.10197,1,1,1,2,1,25,2,2,1,22,Prądnik Czerwony,2019,6,8,19,5,Saturday
133,2019-06-09 15:10:00,KRAKÓW NOWOHUCKA,Kraków,20.0049042,50.0716265,3,1,1,2,1,21,1,2,1,30,Czyżyny,2019,6,9,15,6,Sunday
134,2019-06-09 16:54:00,KRAKÓW LUBLAŃSKA  / PROMIENISTYCH,Kraków,19.9628036,50.0851393,3,6,1,1,1,76,2,2,1,79,Prądnik Czerwony,2019,6,9,16,6,Sunday
135,2019-06-09 20:49:00,KRAKÓW DARWINA  / LUBOCKA,Kraków,20.059160666878824,50.09076975,1,6,1,1,1,18,0,0,0,0,Wzgórza Krzesławickie,2019,6,9,20,6,Sunday
136,2019-06-10 07:17:00,KRAKÓW NOWOHUCKA  / SASKA,Kraków,20.0049042,50.0716265,2,1,1,1,1,48,2,2,1,27,Czyżyny,2019,6,10,7,0,Monday
137,2019-06-10 07:55:00,KRAKÓW STAROWIŚLNA  / WAWRZYŃCA,Kraków,19.9444943,50.0572946,1,1,1,2,1,25,2,2,1,27,Stare Miasto,2019,6,10,7,0,Monday
138,2019-06-04 09:50:00,KRAKÓW MIKOŁAJSKA  30,Kraków,19.9428974,50.0615798,5,1,1,1,1,29,2,0,1,0,Stare Miasto,2019,6,4,9,1,Tuesday
139,2019-06-10 13:40:00,KRAKÓW TOPOLOWA  16,Kraków,19.9558011,50.066438,1,8,1,2,1,37,2,0,0,0,Grzegórzki,2019,6,10,13,0,Monday
140,2019-06-10 19:50:00,KRAKÓW KALWARYJSKA  / LEGIONÓW PIŁSUDSKIEGO,Kraków,19.9430602,50.04134439999999,1,1,1,2,2,36,2,2,1,54,Podgórze,2019,6,10,19,0,Monday
141,2019-06-12 16:59:00,KRAKÓW MOGILSKA  79,Kraków,19.9831694,50.0711182,5,1,1,1,1,37,2,2,1,35,Prądnik Czerwony,2019,6,12,16,2,Wednesday
142,2019-06-13 16:45:00,KRAKÓW RADZIKOWSKIEGO  142,Kraków,19.893385033513404,50.08658275000001,1,1,1,1,1,35,2,1,1,36,Prądnik Biały,2019,6,13,16,3,Thursday
143,2019-06-14 16:30:00,KRAKÓW KACZA  32,Kraków,19.989035257604364,50.03616675,1,4,1,1,1,28,2,2,1,21,Podgórze,2019,6,14,16,4,Friday
144,2019-06-15 19:20:00,KRAKÓW PLAC PRZYSTANEK  5,Kraków,19.959193600000006,50.0408098,1,6,1,2,2,35,0,0,0,0,Podgórze,2019,6,15,19,5,Saturday
145,2019-06-16 17:20:00,KRAKÓW KOZIA  18A,Kraków,19.9958599,50.033966,5,1,1,1,2,28,0,0,1,0,Podgórze,2019,6,16,17,6,Sunday
146,2019-06-17 13:10:00,KRAKÓW KASPROWICZA  / SUPNIEWSKIEGO,Kraków,19.9655614,50.068287,1,4,1,2,1,27,2,2,1,59,Grzegórzki,2019,6,17,13,0,Monday
147,2019-06-18 12:00:00,KRAKÓW ŁOBZOWSKA  61,Kraków,19.930234441908095,50.07128640000001,1,1,1,2,1,24,2,2,1,68,Stare Miasto,2019,6,18,12,1,Tuesday
148,2019-06-18 07:10:00,KRAKÓW RONDO OFIAR KATYNIA  / ARMII KRAJOWEJ,Kraków,19.8912535,50.0875166,2,1,1,2,1,26,2,1,1,46,Bronowice,2019,6,18,7,1,Tuesday
149,2019-06-18 19:40:00,KRAKÓW MŁYŃSKA  / MŁYŃSKA BOCZNA,Kraków,19.9733357,50.0811454,2,1,1,2,1,35,2,2,1,62,Prądnik Czerwony,2019,6,18,19,1,Tuesday
150,2019-06-18 15:00:00,KRAKÓW OS HANDLOWE  2,Kraków,20.029975390229886,50.0731725,2,1,1,2,1,89,2,2,1,66,Nowa Huta,2019,6,18,15,1,Tuesday
151,2019-06-19 14:55:00,KRAKÓW PIŁSUDSKIEGO  / GARNCARSKA,Kraków,19.8471648,50.0600489,1,1,1,2,1,60,2,2,1,43,Zwierzyniec,2019,6,19,14,2,Wednesday
152,2019-06-20 08:59:00,KRAKÓW TYNIECKA  69,Kraków,19.89250944989653,50.03630615,1,1,1,1,1,48,0,0,0,0,Dębniki,2019,6,20,8,3,Thursday
153,2019-06-20 20:28:00,KRAKÓW RONDO MŁYŃSKIE  / MŁYŃSKA,Kraków,19.973694100000003,50.08052070000001,4,1,1,1,1,20,2,1,1,38,Prądnik Czerwony,2019,6,20,20,3,Thursday
154,2019-06-20 21:00:00,KRAKÓW SŁOMIANA  17,Kraków,19.9264482,50.0414581,1,8,1,2,2,35,2,0,1,0,Dębniki,2019,6,20,21,3,Thursday
155,2019-06-22 17:14:00,KRAKÓW NOWOHUCKA  / CIEPŁOWNICZA,Kraków,20.0049042,50.0716265,4,1,1,2,1,54,2,2,1,47,Czyżyny,2019,6,22,17,5,Saturday
156,2019-06-22 13:30:00,KRAKÓW ŻELAZNA  / WJAZD,Kraków,19.9459976,50.0749666,1,1,1,2,1,18,2,2,1,30,Stare Miasto,2019,6,22,13,5,Saturday
157,2019-06-24 16:30:00,KRAKÓW WIOŚLARSKA  24,Kraków,19.903549688723192,50.04727335,1,8,1,1,1,32,0,0,0,0,Zwierzyniec,2019,6,24,16,0,Monday
158,2019-06-25 07:15:00,KRAKÓW KOBIERZYŃSKA  / SKOŚNA,Kraków,19.9156319,50.0283315,1,1,1,2,1,32,2,1,1,42,Dębniki,2019,6,25,7,1,Tuesday
159,2019-06-25 08:45:00,KRAKÓW STAROWIŚLNA  / WAWRZYŃCA,Kraków,19.9444943,50.0572946,1,6,1,2,1,49,0,0,0,0,Stare Miasto,2019,6,25,8,1,Tuesday
160,2019-06-25 14:30:00,KRAKÓW FOCHA  / KAŁUŻY,Kraków,19.9216369,50.0588264,1,1,1,2,1,37,1,2,1,28,Zwierzyniec,2019,6,25,14,1,Tuesday
161,2019-06-25 21:50:00,KRAKÓW DIETLA  / SEBASTIANA,Kraków,19.9383926,50.0503989,1,4,1,2,1,32,2,2,1,22,Stare Miasto,2019,6,25,21,1,Tuesday
162,2019-06-26 09:50:00,KRAKÓW TWARDOWSKIEGO  85A,Kraków,19.921431625574748,50.04318855,6,1,1,2,1,64,2,2,1,59,Dębniki,2019,6,26,9,2,Wednesday
163,2019-06-25 21:40:00,KRAKÓW STAROWIŚLNA  / PODGÓRSKA,Kraków,19.9444943,50.0572946,1,1,1,2,1,35,2,1,1,29,Stare Miasto,2019,6,25,21,1,Tuesday
164,2019-06-26 08:15:00,KRAKÓW LIPSKA  / SASKA,Kraków,19.9999622,50.0398575,1,1,1,2,1,34,2,2,1,61,Podgórze,2019,6,26,8,2,Wednesday
165,2019-06-26 14:40:00,KRAKÓW ALEJA 29 LISTOPADA  39B,Kraków,19.95051754639934,50.0793329,6,1,1,1,1,25,2,2,1,40,Stare Miasto,2019,6,26,14,2,Wednesday
166,2019-06-26 16:05:00,KRAKÓW ŚLIWIAKA  / BARTNIKÓW,Kraków,20.059567,50.0374429,2,1,1,2,1,39,2,1,1,42,Podgórze,2019,6,26,16,2,Wednesday
167,2019-06-27 08:30:00,KRAKÓW MADALIŃSKIEGO  3,Kraków,19.9285254,50.053005,1,6,1,2,1,34,0,0,0,0,Dębniki,2019,6,27,8,3,Thursday
168,2019-06-28 06:35:00,KRAKÓW MŁYŃSKA  / MŁYŃSKA BOCZNA,Kraków,19.9733357,50.0811454,2,1,1,1,1,52,2,1,1,56,Prądnik Czerwony,2019,6,28,6,4,Friday
169,2019-06-28 12:19:00,KRAKÓW BORA KOMOROWSKIEGO  37,Kraków,19.980407242543865,50.085730100000006,6,2,1,1,1,74,0,0,0,0,Prądnik Czerwony,2019,6,28,12,4,Friday
170,2019-06-29 09:20:00,KRAKÓW MIODOWA  49,Kraków,19.9487766,50.0536658,1,4,1,2,1,28,2,0,1,0,Stare Miasto,2019,6,29,9,5,Saturday
171,2019-06-30 15:00:00,KRAKÓW PAWIA  / WARSZAWSKA,Kraków,19.9450949,50.066718,2,1,1,1,1,29,2,1,1,34,Stare Miasto,2019,6,30,15,6,Sunday
172,2019-07-01 09:30:00,KRAKÓW ĆWIKLIŃSKIEJ  / TELIMENY,Kraków,20.0200192,50.0159514,2,1,1,1,1,49,2,2,1,75,Bieżanów-Prokocim,2019,7,1,9,0,Monday
173,2019-07-01 12:00:00,KRAKÓW WESTERPLATTE  / KOPERNIKA,Kraków,19.9448443,50.0624028,1,1,1,1,1,46,2,2,1,66,Stare Miasto,2019,7,1,12,0,Monday
174,2019-07-02 11:10:00,KRAKÓW DIETLA  25,Kraków,19.9399374,50.0505418,11,4,1,2,1,23,2,2,1,32,Stare Miasto,2019,7,2,11,1,Tuesday
175,2019-07-02 18:23:00,KRAKÓW OPOLSKA  / ŁOKIETKA,Kraków,19.9345299,50.0916023,2,1,1,2,1,35,2,2,1,36,Prądnik Biały,2019,7,2,18,1,Tuesday
176,2019-07-02 18:15:00,KRAKÓW STAROWIŚLNA  50,Kraków,19.94839,50.0538269,1,4,1,2,1,27,2,1,1,35,Stare Miasto,2019,7,2,18,1,Tuesday
177,2019-07-03 17:30:00,KRAKÓW WADOWICKA  / RZEMIEŚLNICZA,Kraków,19.9369148,50.029948,2,1,1,2,1,31,2,2,1,37,Podgórze,2019,7,3,17,2,Wednesday
178,2019-07-03 17:10:00,KRAKÓW RONDO MŁYŃSKIE  / PILOTÓW,Kraków,19.973694100000003,50.08052070000001,2,1,1,2,1,40,2,1,1,27,Prądnik Czerwony,2019,7,3,17,2,Wednesday
179,2019-07-04 16:00:00,KRAKÓW ALEJA JANA PAWŁA II  / UŁANÓW,Kraków,20.0421189,50.07051060000001,2,1,1,2,1,38,2,1,1,49,Nowa Huta,2019,7,4,16,3,Thursday
180,2019-07-03 16:35:00,KRAKÓW KAPELANKA  / TWARDOWSKIEGO,Kraków,19.92555914099728,50.03817707921465,2,1,1,1,1,30,2,0,1,0,Dębniki,2019,7,3,16,2,Wednesday
181,2019-07-05 17:15:00,KRAKÓW CEGLARSKA  / JACKA,Kraków,19.9242735,50.0384146,1,1,1,2,1,26,1,1,1,78,Dębniki,2019,7,5,17,4,Friday
182,2019-07-06 15:50:00,KRAKÓW OPOLSKA  60,Kraków,19.9209555,50.09114829999999,5,1,1,1,1,49,2,2,1,72,Prądnik Biały,2019,7,6,15,5,Saturday
183,2019-07-06 16:40:00,KRAKÓW WESTERPLATTE  1,Kraków,19.945126,50.06418,1,1,1,2,1,30,2,2,1,38,Stare Miasto,2019,7,6,16,5,Saturday
184,2019-07-06 08:10:00,KRAKÓW BORA KOMOROWSKIEGO  / WIŚLICKA,Kraków,19.980407242543865,50.085730100000006,2,1,1,1,1,25,2,0,1,0,Prądnik Czerwony,2019,7,6,8,5,Saturday
185,2019-07-09 18:40:00,KRAKÓW MOGILSKA  / GRUNWALDZKA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,47,2,2,1,45,Prądnik Czerwony,2019,7,9,18,1,Tuesday
186,2019-07-09 20:25:00,KRAKÓW POWSTAŃCÓW WIELKOPOLSKICH  / KUKLIŃSKIEGO,Kraków,19.9690855,50.04380070000001,2,1,1,1,1,34,2,1,1,29,Podgórze,2019,7,9,20,1,Tuesday
187,2019-07-09 20:10:00,KRAKÓW MOGILSKA  / ŁASZKIEWICZA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,27,2,2,1,26,Prądnik Czerwony,2019,7,9,20,1,Tuesday
188,2019-07-10 14:30:00,KRAKÓW MIKOŁAJA KOPERNIKA  22,Kraków,19.9480792,50.0616022,1,4,1,2,1,38,2,2,1,36,Grzegórzki,2019,7,10,14,2,Wednesday
189,2019-07-10 18:10:00,KRAKÓW CECHOWA  / TUCHOWSKA,Kraków,19.9775733,50.0070879,1,1,1,2,1,70,2,2,1,32,Podgórze Duchackie,2019,7,10,18,2,Wednesday
190,2019-07-10 20:45:00,KRAKÓW JANA  13,Kraków,19.9278235,50.0661449,1,1,1,1,1,22,2,2,1,52,Stare Miasto,2019,7,10,20,2,Wednesday
191,2019-07-11 08:37:00,KRAKÓW GROTA ROWECKIEGO  / NORYMBERSKA,Kraków,19.9187361,50.0319928,2,1,1,1,1,24,2,1,1,67,Dębniki,2019,7,11,8,3,Thursday
192,2019-07-13 13:50:00,KRAKÓW ALEJA 29 LISTOPADA  / WILEŃSKA,Kraków,19.9623736,50.09834960000001,2,1,1,1,1,27,2,1,1,53,Prądnik Biały,2019,7,13,13,5,Saturday
193,2019-07-12 16:30:00,KRAKÓW KOTLARSKA  / PODGÓRSKA,Kraków,19.9597688,50.0541382,2,1,1,2,1,0,0,0,0,0,Grzegórzki,2019,7,12,16,4,Friday
194,2019-07-06 15:00:00,KRAKÓW JERZMANOWSKIEGO  10,Kraków,20.0080285,50.0106516,6,2,1,1,1,69,0,0,0,0,Bieżanów-Prokocim,2019,7,6,15,5,Saturday
195,2019-07-15 17:59:00,KRAKÓW ZIELIŃSKIEGO,Kraków,19.915528100000003,50.04436010000001,1,6,1,2,1,50,0,0,0,0,Dębniki,2019,7,15,17,0,Monday
196,2019-07-15 18:49:00,KRAKÓW LUBLAŃSKA  22,Kraków,19.96535835091316,50.08443270000001,7,8,1,2,2,66,2,0,0,0,Prądnik Czerwony,2019,7,15,18,0,Monday
197,2019-07-16 16:25:00,KRAKÓW OPOLSKA  60,Kraków,19.9209555,50.09114829999999,2,1,1,1,1,29,2,2,1,47,Prądnik Biały,2019,7,16,16,1,Tuesday
198,2019-07-16 17:00:00,KRAKÓW KRÓLOWEJ JADWIGI  9,Kraków,19.913688573944462,50.0534296,1,6,1,2,1,26,2,1,1,46,Zwierzyniec,2019,7,16,17,1,Tuesday
199,2019-07-17 09:10:00,KRAKÓW WYBICKIEGO  / ŁOKIETKA,Kraków,19.9250318,50.07016,4,1,1,2,1,31,2,1,1,32,Krowodrza,2019,7,17,9,2,Wednesday
200,2019-07-16 20:35:00,KRAKÓW DOBREGO PASTERZA  / PROMIENISTYCH,Kraków,19.9692194,50.0886363,1,4,1,2,1,35,2,2,1,49,Prądnik Czerwony,2019,7,16,20,1,Tuesday
201,2019-07-18 06:00:00,KRAKÓW KLIMECKIEGO  / DEKERTA,Kraków,19.967640793604733,50.0490339,2,1,1,1,1,27,2,2,1,63,Podgórze,2019,7,18,6,3,Thursday
202,2019-07-17 06:55:00,KRAKÓW STOCZNIOWCÓW  3,Kraków,19.9816184,50.0500646,3,1,1,2,1,22,1,1,1,25,Podgórze,2019,7,17,6,2,Wednesday
203,2019-07-17 17:00:00,KRAKÓW ARMII KRAJOWEJ  / BRONOWICKA,Kraków,19.8969634,50.0711435,2,1,1,2,1,21,2,2,1,39,Krowodrza,2019,7,17,17,2,Wednesday
204,2019-07-17 18:10:00,KRAKÓW ĆWIKLIŃSKIEJ  / BARBARY,Kraków,20.0200192,50.0159514,2,1,1,2,1,42,1,1,1,41,Bieżanów-Prokocim,2019,7,17,18,2,Wednesday
205,2019-07-17 23:40:00,KRAKÓW KALWARYJSKA  40,Kraków,19.943149,50.0417464,1,6,1,2,1,52,0,0,0,0,Podgórze,2019,7,17,23,2,Wednesday
206,2019-06-19 20:00:00,KRAKÓW SIENNA,Kraków,19.9402062,50.060738,1,1,1,1,1,23,2,1,1,0,Stare Miasto,2019,6,19,20,2,Wednesday
207,2019-07-19 06:50:00,KRAKÓW ARMII KRAJOWEJ  / ZARZECZE,Kraków,19.8969634,50.0711435,2,1,1,1,1,66,2,2,1,24,Krowodrza,2019,7,19,6,4,Friday
208,2019-07-21 19:41:00,KRAKÓW WORONICZA  / JASNORZEWSKIEJ,Kraków,19.956089,50.0871944,1,1,1,2,1,47,2,2,1,28,Prądnik Czerwony,2019,7,21,19,6,Sunday
209,2019-07-20 18:15:00,KRAKÓW STOJAŁOWSKIEGO  15,Kraków,19.954655729033284,50.0053073,4,1,1,2,1,30,0,2,1,26,Podgórze Duchackie,2019,7,20,18,5,Saturday
210,2019-07-24 13:00:00,KRAKÓW KLIMECKIEGO  / NA DOŁACH,Kraków,19.967640793604733,50.0490339,2,1,1,2,1,45,2,2,1,63,Podgórze,2019,7,24,13,2,Wednesday
211,2019-07-25 08:40:00,KRAKÓW RONDO GRUNWALDZKIE  / KONOPNICKIEJ,Kraków,19.9325314,50.0491655,2,1,1,1,1,28,2,2,1,26,Dębniki,2019,7,25,8,3,Thursday
212,2019-07-25 11:23:00,KRAKÓW RONDO GRUNWALDZKIE  / MONTE CASSINO,Kraków,19.9325314,50.0491655,2,1,1,2,1,64,2,2,1,73,Dębniki,2019,7,25,11,3,Thursday
213,2019-07-24 19:20:00,KRAKÓW ALEJA POKOJU 44,Kraków,19.9828747,50.0638331,7,1,1,2,1,30,2,2,1,22,Grzegórzki,2019,7,24,19,2,Wednesday
214,2019-07-25 08:28:00,KRAKÓW MYŚLENICKA  / BOCHNAKA,Kraków,19.9460222,49.9909112,1,1,1,2,1,39,2,2,1,79,Swoszowice,2019,7,25,8,3,Thursday
215,2019-07-25 08:14:00,KRAKÓW POWSTANIA WARSZAWSKIEGO  / SĄDOWA,Kraków,19.961088,50.0625605,2,1,1,1,1,39,2,2,1,62,Grzegórzki,2019,7,25,8,3,Thursday
216,2019-07-25 15:50:00,KRAKÓW TWARDOWSKIEGO  / CEGLARSKA,Kraków,19.9269959,50.0453219,2,1,1,2,1,24,2,2,1,77,Dębniki,2019,7,25,15,3,Thursday
217,2019-07-25 21:29:00,KRAKÓW SZLAK  26,Kraków,19.93697671273684,50.0718469,1,6,1,2,1,46,0,0,0,0,Stare Miasto,2019,7,25,21,3,Thursday
218,2019-07-25 17:10:00,KRAKÓW KRÓLOWEJ JADWIGI  / NA WIERZCHOWINACH,Kraków,19.8626278,50.068872,1,1,1,1,1,26,2,2,1,57,Zwierzyniec,2019,7,25,17,3,Thursday
219,2019-07-26 10:03:00,KRAKÓW DIETLA  3,Kraków,19.9419753,50.05125,2,1,1,1,1,27,2,1,1,34,Stare Miasto,2019,7,26,10,4,Friday
220,2019-07-26 18:10:00,KRAKÓW RONDO GRZEGÓRZECKIE  / KOTLARSKA,Kraków,19.957833465730342,50.05760175,2,1,1,2,1,31,2,2,1,23,Grzegórzki,2019,7,26,18,4,Friday
221,2019-07-27 23:57:00,KRAKÓW PODŁUŻNA,Kraków,19.8466965,50.0681541,1,11,1,1,1,40,0,0,0,0,Zwierzyniec,2019,7,27,23,5,Saturday
222,2019-07-28 20:01:00,KRAKÓW ZWIERZYNIECKA  / STRASZEWSKIEGO,Kraków,19.9292942,50.0564661,1,6,1,2,1,36,0,0,0,0,Stare Miasto,2019,7,28,20,6,Sunday
223,2019-07-29 08:00:00,KRAKÓW KOBIERZYŃSKA  96,Kraków,19.9139692,50.0272698,3,8,1,1,1,26,2,0,0,0,Dębniki,2019,7,29,8,0,Monday
224,2019-07-27 13:40:00,KRAKÓW PRONASZKÓW  / CHORZOWSKA,Kraków,19.9142508,49.9966696,1,6,1,2,1,45,0,0,0,0,Swoszowice,2019,7,27,13,5,Saturday
225,2019-07-28 20:00:00,KRAKÓW WIELICKA  30,Kraków,19.9653318,50.0391955,6,1,1,1,1,22,1,1,1,61,Podgórze,2019,7,28,20,6,Sunday
226,2019-07-29 17:20:00,KRAKÓW NA ZJEŹDZIE  / KĄCIK,Kraków,19.9543794,50.0484285,2,1,1,1,1,28,2,2,1,37,Podgórze,2019,7,29,17,0,Monday
227,2019-07-29 11:30:00,KRAKÓW OPOLSKA  / GRAŻYNY,Kraków,19.9345299,50.0916023,2,1,1,1,1,29,2,0,1,0,Prądnik Biały,2019,7,29,11,0,Monday
228,2019-07-29 13:00:00,KRAKÓW RONDO PIASTOWSKIE  / SREBRNYCH ORŁÓW,Kraków,20.010926949999973,50.09450815,2,1,1,2,1,22,2,2,1,41,Mistrzejowice,2019,7,29,13,0,Monday
229,2019-07-29 15:55:00,KRAKÓW RONDO DYWIZJONU 308  / NOWOHUCKA,Kraków,20.0051539,50.0671915,2,1,1,1,1,51,2,1,1,32,Czyżyny,2019,7,29,15,0,Monday
230,2019-07-29 15:28:00,KRAKÓW KSIĘCIA JÓZEFA  / RYBNA,Kraków,19.8571136,50.0448336,1,1,1,2,1,45,2,1,1,48,Zwierzyniec,2019,7,29,15,0,Monday
231,2019-07-27 11:25:00,KRAKÓW MOGILSKA  / GRUNWALDZKA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,32,2,2,1,47,Prądnik Czerwony,2019,7,27,11,5,Saturday
232,2019-07-29 17:30:00,KRAKÓW GOETLA  35,Kraków,19.90454690731766,50.06623875,5,2,1,2,1,85,0,0,0,0,Krowodrza,2019,7,29,17,0,Monday
233,2019-07-30 08:44:00,KRAKÓW WARSZAWSKA  / FILIPA,Kraków,19.9444834,50.0725776,2,1,1,2,1,34,2,2,1,63,Stare Miasto,2019,7,30,8,1,Tuesday
234,2019-07-30 13:55:00,KRAKÓW BOTANICZNA  8,Kraków,19.9547268,50.0649042,1,4,1,2,1,34,2,2,1,22,Grzegórzki,2019,7,30,13,1,Tuesday
235,2019-08-01 09:40:00,KRAKÓW FREDRY,Kraków,19.9427431,50.02147670000001,1,4,1,1,1,33,2,2,1,21,Łagiewniki-Borek Fałęcki,2019,8,1,9,3,Thursday
